Date,360one,3mindia,abb,acc,aiaeng,aplapollo,aubank,aartidrugs,aartiind,aavas,abbotindia,adanient,adanigreen,adaniports,adanipower,atgl,abcapital,abfrl,aegischem,affle,ajantpharm,aplltd,alkem,alkylamine,allcargo,alokinds,are&m,amber,ambujacem,angelone,aparinds,apollohosp,apollotyre,asahiindia,ashokley,asianpaint,asterdm,astral,atul,auropharma,avantifeed,dmart,axisbank,beml,bls,bse,bajaj-auto,bajfinance,bajajfinsv,bajajhldng,balamines,balkrisind,balramchin,bandhanbnk,bankbaroda,bankindia,mahabank,bataindia,bayercrop,bergepaint,bdl,bel,bharatforg,bhel,bpcl,bhartiartl,biocon,birlacorpn,bsoft,bluedart,bluestarco,bbtc,bororenew,boschltd,brigade,bcg,britannia,ccl,cesc,cgpower,cieindia,crisil,csbbank,canfinhome,canbk,cgcl,carboruniv,castrolind,ceatltd,centralbk,cdsl,centuryply,centurytex,cera,chalet,chamblfert,cholahldng,cholafin,cipla,cub,coalindia,cochinship,coforge,colpal,cams,concor,coromandel,creditacc,cumminsind,cyient,dcmshriram,dlf,dabur,dalbharat,deepakfert,deepakntr,deltacorp,divislab,dixon,lalpathlab,drreddy,eidparry,eihotel,epl,eichermot,elgiequip,emamiltd,endurance,enginersin,equitasbnk,eris,escorts,exideind,fdc,federalbnk,fact,fineorg,fincables,finpipe,fsl,fortis,gail,gmmpfaudlr,gmrinfra,galaxysurf,gicre,gillette,gland,glaxo,glenmark,gpil,godfryphlp,godrejcp,godrejind,godrejprop,granules,graphite,grasim,geship,grindwell,gujalkali,gael,fluorochem,gujgasltd,gnfc,gppl,gsfc,gspl,heg,hcltech,hdfcamc,hdfcbank,hdfclife,hfcl,hleglas,happstmnds,havells,heromotoco,hindalco,hal,hindcopper,hindpetro,hindunilvr,hindzinc,powerindia,honaut,hudco,icicibank,icicigi,icicipruli,isec,idbi,idfcfirstb,idfc,iifl,irb,ircon,itc,iti,indiacem,ibulhsgfin,indiamart,indianb,iex,indhotel,ioc,iob,irctc,igl,industower,indusindbk,infibeam,naukri,infy,ingerrand,intellect,indigo,ipcalab,jbchepharm,jkcement,jbma,jklakshmi,jkpaper,jmfinancil,jswenergy,jswsteel,jamnaauto,jindalsaw,jsl,jindalstel,jublfood,justdial,jyothylab,kprmill,kei,knrcon,kpittech,krbl,ksb,kajariacer,kpil,kansainer,karurvysya,kec,kotakbank,l&tfh,ltts,lichsgfin,ltim,laxmimach,lt,lauruslabs,lemontree,lindeindia,lupin,luxind,mmtc,mrf,mgl,m&mfin,m&m,mhril,mahlife,manappuram,mrpl,marico,maruti,mastek,mfsl,maxhealth,mazdock,metropolis,mindacorp,motilalofs,mphasis,mcx,muthootfin,natcopharm,nbcc,ncc,nhpc,nlcindia,nmdc,ntpc,nh,nationalum,navinfluor,nestleind,network18,nam-india,oberoirlty,ongc,oil,olectra,ofss,orientelec,pcbl,piind,pnbhousing,pncinfra,pvrinox,pageind,patanjali,persistent,petronet,pfizer,phoenixltd,pidilitind,pel,polymed,polycab,polyplex,poonawalla,pfc,powergrid,prajind,prestige,princepipe,prsmjohnsn,pghl,pghh,pnb,quess,rblbank,recltd,rhim,rites,radico,rvnl,rain,rajeshexpo,rallis,rcf,ratnamani,rtnindia,raymond,redington,relaxo,reliance,rba,rossari,route,sbicard,sbilife,sjvn,skfindia,srf,safari,motherson,sanofi,saregama,schaeffler,shardacrop,sfl,shoperstop,shreecem,renuka,shriramfin,siemens,sobha,solarinds,sonatsoftw,sbin,sail,swsolar,stltech,sumichem,sparc,sunpharma,suntv,sundarmfin,sundrmfast,sunteck,suprajit,supremeind,suvenphar,suzlon,swanenergy,symphony,syngene,ttkprestig,tv18brdcst,tvsmotor,tanla,tatachem,tatacomm,tcs,tataconsum,tatainvest,tatamtrdvr,tatamotors,tatapower,tatasteel,ttml,teamlease,techm,tejasnet,niacl,ramcocem,thermax,timken,titan,torntpharm,torntpower,trent,trident,triveni,triturbine,tiindia,ucobank,upl,utiamc,ujjivansfb,ultracemco,unionbank,ubl,mcdowell-n,ushamart,vipind,vaibhavgbl,vtl,varroc,vbl,vedl,vinatiorga,idea,voltas,welcorp,welspunliv,westlife,whirlpool,wipro,zfcvindia,zeel,zensartech,zyduslife,zyduswell,eclerx,gdp,crude oil price,petrol price,rbi interest rates,inflation,inr,fii flows,dii,market liquidity,gst collection,gst rate,market sentiment,exports,imports,rural economy,fiscal deficit,supply chain,health crises,summer,monsoon,autumn,winter,spring,diwali,christmas,janmashtami,dussehra
2021-01-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.31,-1.04,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.17,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,-1.0,0.0,-2.22,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0,0.5,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.04,5.1,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,-0.81,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.04,0.0,-0.62,0.0,0.0,0.0,1.47,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,-1.04,0.0,0.0,0.88,0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.85,0.0,0.31,0.0,-0.25,0.0,-1.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,2.5,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.83,0.0,0.0,0.0,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04,0.0,0.0,0.0,0.31,0.0,-1.02,-0.34,0.0,-0.36,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.75,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,-0.25,0.0,0.0,0.0,-0.43,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.88,0.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.78,0.0,0.0,0.0,-1.36,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,-0.34,0.31,0.0,0,0.0,0.0,-0.62,0.0,0.0,-0.62,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,0.0,0.0,0,-0.34,0.0,0.0,0,0.0,0,0,0.0,0.0,2.25,-5.02,-6.32,2.28,6.31,0.22,1.38,0.0,5.6,0.0,0.0,-0.7,0.08,3.63,0.0,7.07,0.93,18.37,-8.9,1.5,0.0,0.63,0.33,0.64,1.16,0.0,0.0
2021-01-2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.58,0.24,1.11,0.0,1.62,0.0,0.04,0.0,0.0,-0.12,1.25,1.79,0.0,1.26,1.34,21.99,0.0,1.4,0.0,0.0,0.0,0.17,0.0,0.0,0.0
2021-01-3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.5,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.47,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,-0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.54,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,4.37,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.36,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,-0.01,-1.75,0.0,-1.75,4.33,0.0,0.45,0.0,1.66,0.5,0.0,0.0,-1.08,-2.31,0.0,3.77,1.22,38.25,-29.13,0.0,0.0,-3.25,1.83,0.0,2.5,0.0,0.0
2021-01-4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0,0.0,0.0,0.0,0.0,-0.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.57,0.0,0.0,-0.25,-0.37,0.0,1.07,0.92,2.41,0.0,8.22,-0.81,5.42,-0.62,0.0,0.0,1.07,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,2.5,3.22,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,-0.06,0.0,0.0,-0.37,0.0,0.0,0.57,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,10.32,0.0,0.0,-0.06,0.0,0.0,2.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,3.66,0.0,0.92,-0.36,0.0,0.0,0.0,0.52,2.51,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.21,0.0,6.07,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63,0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.25,0.0,0.17,0.0,0.0,0.0,0.0,0.54,-0.42,0.0,0.0,0.0,0.0,0.11,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04,0.0,2.5,0.0,1.19,0.0,-0.37,-0.37,-0.18,0.0,0.0,0.0,0.0,0.0,0.16,3.59,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,2.05,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,4.37,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,-0.06,0.0,0.0,0.0,3.17,1.07,0.0,0.0,2.43,0.0,7.61,0.0,0.0,3.66,0.54,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,2.39,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.52,0.0,0,0.75,0.0,-1.75,0,0.0,0,0,0.0,0.0,2.54,-11.28,1.5,1.36,2.73,3.24,3.31,0.0,13.6,0.93,0.0,0.62,6.77,0.39,0.0,12.94,1.13,54.65,-53.51,1.38,0.0,-2.26,-1.75,1.67,0.92,0.0,0.97
2021-01-5,0,0.0,0.0,2.5,0.0,0.0,-0.46,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.31,0.0,0.0,0.31,0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,2.85,-0.1,0.0,0.0,0.0,0.0,0.0,0.33,6.8,0.0,0.0,7.62,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-0.17,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.38,0.0,0.0,0.0,0,0.0,1.5,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,-1.18,0.0,0.8,0.0,0.0,3.75,0.0,0.0,-0.37,0.31,0.0,0.68,0.0,0.0,0,0.0,0.0,0.0,2.5,0.0,0.5,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.51,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.34,0.0,3.83,-0.36,0.0,0.0,0.0,0.43,-0.62,1.5,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.51,2.78,0.0,0.0,0.0,0.94,0.0,2.62,2.84,0.1,0.0,1.82,0.0,0.0,0.0,2.67,0.0,-1.0,0.0,0.2,0.0,0.0,0.46,0.0,0.36,0.0,0.51,4.67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.51,0.0,-0.48,0.0,0.0,0.18,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,0.31,0.0,-0.01,0.0,0.0,-0.11,0.0,1.58,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.7,0.0,1.34,-0.11,0.0,0.0,0.51,-0.37,-0.18,0.0,0.0,0.0,0.0,0.0,0.8,0.19,-1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1.63,0.25,4.49,0.0,0.8,-0.37,0.0,1.34,0.0,2.13,0.0,-0.37,0.0,0.25,0.0,0.0,0.0,0.0,5.0,0.0,1.36,-0.81,0.0,0.0,0.0,2.81,1.0,0.0,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,6.76,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.0,-0.31,0.83,0.0,0.0,2.56,2.91,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,0.0,0.0,0.0,5.98,0.0,5.06,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,2.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,1.07,0.0,0.0,4.82,0.69,0.0,0,0.0,0.0,6.78,0,-0.4,0,0,0.0,0.0,-4.28,-6.21,1.45,1.05,6.7,0.22,0.0,0.0,7.56,0.62,0.0,0.57,2.16,-0.82,0.0,12.78,-0.31,69.53,-40.78,1.42,0.0,3.08,5.46,0.97,5.23,0.0,0.97
2021-01-6,0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.55,1.1,0.0,0.0,1.07,0.0,0.0,1.62,0.0,0.0,0.0,0.89,1.0,0.0,0.0,2.53,-0.62,0.0,-0.11,0.0,3.68,2.0,0.0,0.0,0.0,0.0,1.76,0.0,2.5,0.0,0.17,0.0,0.0,0.0,1.14,0.0,1.88,-0.62,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.61,0.0,0.0,0,1.29,1.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.44,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,-0.82,0.55,1.1,0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.81,0.0,0.87,0.0,0.0,0.0,0.0,1.21,0.33,0.0,1.2,13.51,0.0,0.0,0.33,0.0,0.16,5.88,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,1.07,0.0,4.0,0.36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0,0.0,0.0,0.0,0.17,0.0,2.81,-0.19,0.0,1.07,1.25,2.39,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,-0.33,2.12,0.38,2.12,1.47,0.0,0.0,2.23,0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78,0.0,0.0,0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.36,0.16,0.0,0.29,0.0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.62,0.0,0.0,0.0,0.0,0.14,-0.38,0.0,0.56,0.0,1.07,0.0,0.0,0.33,0.0,0.0,1.07,1.07,-0.18,0.0,0.0,0.0,0.0,0.0,4.0,2.97,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.02,0.0,-1.25,0.0,0.0,0.5,2.5,0.0,0.0,2.56,0.0,1.24,0.0,3.0,0.0,0.0,0.0,0.0,2.05,0.0,0.92,0.0,0.0,0.0,1.25,2.44,3.1,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,-0.62,0.0,0.0,0.0,2.33,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.23,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,0.0,5.41,0.0,0.5,0.0,2.6,2.75,0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,17.27,0.17,0.0,0,0.0,0.0,5.51,0,0.0,0,0,0.0,0.0,2.66,-21.64,1.17,4.46,3.65,4.35,-2.52,0.0,3.73,0.17,1.0,0.0,3.19,1.2,0.67,18.28,2.09,55.04,-55.12,0.0,0.0,-1.6,0.0,1.03,1.25,0.0,0.0
